State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,Location Type,Type Of Facility
Odisha,Cuttack,Dampada,sub_cen,Harirajpur,,20.38453,85.56742,Y,Rural,Public
Odisha,Jagatsinghpur,Biridi,sub_cen,Sankhapur,,20.38492,86.04878,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Bichhana,,20.38515,86.43533,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Garadpur,,20.38539,86.37992,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Adasipada,,20.38546,84.29861,Y,Rural,Public
Odisha,Jagatsinghpur,Raghunathpur,sub_cen,Biratkatak,,20.38553,86.13333,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Gojabandha,,20.3857,86.60121,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Khandeita,,20.38602,85.91853,Y,Rural,Public
Odisha,Kalahandi,Karlamunda,sub_cen,Gajbahal,,20.3861,83.51243,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Telenia,,20.38612,85.40695,Y,Rural,Public
Odisha,Khordha,Bhubaneswar,sub_cen,Raghunathpur,,20.38732,85.82806,Y,Rural,Public
Odisha,Kandhamal,Phiringia,sub_cen,Telapali,,20.38755,84.17778,Y,Rural,Public
Odisha,Jagatsinghpur,Raghunathpur,sub_cen,Manijanga,,20.38761,86.25375,Y,Rural,Public
Odisha,Balangir,Bangomunda,sub_cen,KHUJENBAHAL,,20.38793,82.85057,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Talakusuma,,20.38893,86.33035,Y,Rural,Public
Odisha,Jagatsinghpur,Raghunathpur,sub_cen,Babujanga,,20.38895,86.20083,Y,Rural,Public
Odisha,Khordha,Bhubaneswar,sub_cen,Chandaka,,20.38898,85.75703,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Patkura,,20.39032,86.40623,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Kalapada,,20.39076,85.97433,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Jhagia,,20.39083,85.30632,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Ichhapur,,20.39168,85.31474,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Bangirisingha,,20.39192,85.45672,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Jaichandrapur,,20.39233,86.51659,Y,Rural,Public
Odisha,Nayagarh,Dasapalla,sub_cen,Takera,,20.393,84.7573,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Bhadra,,20.39331,83.32938,Y,Rural,Public
Odisha,Nayagarh,Gania,sub_cen,Kishoreprasad,,20.39375,85.07619,Y,Rural,Public
Odisha,Cuttack,Dampada,sub_cen,Veda Rama Chandrapur,,20.39466,85.59503,Y,Rural,Public
Odisha,Balangir,Muribahal,sub_cen,Muribahal,,20.39488,83.01459,Y,Rural,Public
Odisha,Nayagarh,Dasapalla,sub_cen,Banigochha,,20.39505,84.59096,Y,Rural,Public
Odisha,Cuttack,Dampada,sub_cen,Dompada,,20.39556,85.63003,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Teragaon,,20.39574,86.573,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Nischintasashan,,20.39605,86.30363,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Pikarali,,20.39687,86.44214,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Bamburi,,20.39694,85.99397,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Manapur,,20.39713,85.18062,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Akhua,,20.39714,86.41409,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Garajanga,,20.39716,86.47893,Y,Rural,Public
Odisha,Kalahandi,Karlamunda,sub_cen,Teresinga,,20.39788,83.44342,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Badakul,,20.39793,86.52695,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Nuagaon,,20.39798,84.39453,Y,Rural,Public
Odisha,Kandhamal,Phiringia,sub_cen,Kasinpadar,,20.39934,84.07403,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Pratapnagari,,20.39944,85.88424,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Aitipur,,20.40004,86.51101,Y,Rural,Public
Odisha,Nayagarh,Gania,sub_cen,Nuapada,,20.40048,84.97686,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Beliapala,,20.40084,85.2606,Y,Rural,Public
Odisha,Nuapada,Boden,sub_cen,Nagpada,,20.40219,82.58638,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Kanpur,,20.40251,85.18315,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Dalapada,,20.40333,84.42106,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Kandarpur,,20.40344,86.01516,Y,Rural,Public
Odisha,Balangir,Gudvela,sub_cen,Gambhariguda,,20.4036,83.65537,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Bentkar,,20.404,85.94855,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Karanja,,20.40406,86.56027,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Kalabuda,,20.40465,86.35977,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Kora,,20.40484,86.34159,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Narendrapur,,20.40582,86.25651,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Jodum,,20.40592,85.43819,Y,Rural,Public
Odisha,Nayagarh,Gania,sub_cen,Gania MC,,20.40661,85.05114,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Ratapat,,20.407,85.23398,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Dharabgarh,,20.40724,83.23683,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Ramachandrapur,,20.4083,86.39295,Y,Rural,Public
Odisha,Cuttack,Baranga,sub_cen,DadhaPatana,,20.40888,85.82764,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Kuargaon,,20.40889,83.36564,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Paramahansa,,20.40896,85.97229,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Madhusashan,,20.40924,86.28335,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Isaniberhampur,,20.40941,86.2332,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Ragadipada,,20.4095,85.37881,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Tikanpur,,20.40955,86.36911,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Krushnapur,,20.40956,85.27789,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Sirlo,,20.41064,86.26859,Y,Rural,Public
Odisha,Kandhamal,Baliguda,sub_cen,Landagaon,,20.41125,83.68668,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Kusmal,,20.41187,83.41743,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Sikapatrapali,,20.41213,83.32087,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Nagaspur,,20.41294,86.19703,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Gopapur,,20.41349,85.29152,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Balijhari,,20.41392,85.22403,Y,Rural,Public
Odisha,Cuttack,SUBARNAPUR,sub_cen,Bandalo,,20.41411,85.52675,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Sunapal,,20.41435,85.31747,Y,Rural,Public
Odisha,Cuttack,SUBARNAPUR,sub_cen,Baunshput,,20.41445,85.49513,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Chhapalli,,20.41452,86.68054,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Mangalpur,,20.41457,86.6026,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Gandapatrapali,,20.41464,83.27889,Y,Rural,Public
Odisha,Jagatsinghpur,Biridi,sub_cen,Belasarpur,,20.41466,86.0844,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Pareswarpur,,20.41484,86.64083,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Ekdal,,20.41527,85.13275,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Naganpur,,20.41545,86.30353,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Fakirapada,,20.41582,86.00281,Y,Rural,Public
Odisha,Cuttack,Dampada,sub_cen,Ghasiput,,20.41614,85.62074,Y,Rural,Public
Odisha,Balangir,Gudvela,sub_cen,Gudvela,,20.41625,83.56366,Y,Rural,Public
Odisha,Cuttack,Baranga,sub_cen,Sribantapur,,20.417,85.83577,Y,Rural,Public
Odisha,Nayagarh,Dasapalla,sub_cen,Ghugudipada,,20.41718,84.85555,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Poparada,,20.4187,85.89186,Y,Rural,Public
Odisha,Kandhamal,Phulbani,sub_cen,Bisipada,,20.4187,84.19966,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Mahakalapada,,20.41991,86.58219,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Attenda,,20.41993,85.20796,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Giranga,,20.42013,86.51976,Y,Rural,Public
Odisha,Cuttack,Dampada,sub_cen,Banara,,20.4204,85.75315,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Bandhakata,,20.42133,86.43364,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Sahuketa,,20.42152,86.21973,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Naharpada,,20.42152,85.95241,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Siaria,,20.42176,85.18877,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Baramba,,20.4218,85.34684,Y,Rural,Public
Odisha,Kandhamal,Phulbani,sub_cen,Ganjuguda,,20.42187,84.22375,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Berhampur,,20.42198,85.92206,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Marsaghai,,20.4221,86.48259,Y,Rural,Public
Odisha,Cuttack,Dampada,sub_cen,Gayalbank,,20.4222,85.70319,Y,Rural,Public
Odisha,Balangir,Muribahal,sub_cen,Bankel,,20.42249,83.19311,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Jamboo,,20.423,86.7229,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Babarchand,,20.42344,86.16256,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Arapaju,,20.42423,84.36116,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Kankadajodi,,20.42461,85.46672,Y,Rural,Public
Odisha,Cuttack,Baranga,sub_cen,Belagachhia,,20.42482,85.85552,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Sanabarisingh,,20.42493,85.38264,Y,Rural,Public
Odisha,Cuttack,SUBARNAPUR,sub_cen,Ratagarh,,20.42578,85.58494,Y,Rural,Public
Odisha,Balangir,Gudvela,sub_cen,Ghuna,,20.4261,83.58177,Y,Rural,Public
Odisha,Kalahandi,Karlamunda,sub_cen,Pourkela,,20.42654,83.47664,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Paikabarabati,,20.42725,85.13331,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Gadadharpur,,20.42735,85.49215,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Bhagabanpur,,20.42777,86.31247,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Ayatpur,,20.42793,86.00776,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Dumuka,,20.42906,86.51025,Y,Rural,Public
Odisha,Kandhamal,Phulbani,sub_cen,Kanibali,,20.42924,84.0768,Y,Rural,Public
Odisha,Balangir,Turekela,sub_cen,Khagsa,,20.4293,82.88297,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Khandahata,,20.43016,85.56058,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Rankala Raghunathpur,,20.43053,86.40797,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Nemalo,,20.43098,86.18221,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Badanauput,,20.43109,85.53142,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Bishnupur,,20.43138,85.51156,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Orti,,20.43168,86.26223,Y,Rural,Public
Odisha,Kandhamal,Phiringia,sub_cen,Pairaju,,20.43198,83.89851,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Mangadaipur,,20.43207,86.23769,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Mahulia,,20.43245,85.42197,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Bodhapur,,20.43263,86.02874,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Titraponga,,20.43348,84.25946,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Bangalpur,,20.43389,86.32745,Y,Rural,Public
Odisha,Balangir,Turekela,sub_cen,Chaulsukha,,20.43391,82.98623,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Derabachha,,20.43422,86.47001,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Champeswar,,20.43509,85.16014,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Barikumpa,,20.4351,84.298,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Kakudia,,20.43523,85.07718,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Jemadeipur,,20.4355,85.38483,Y,Rural,Public
Odisha,Kendrapara,Patkura,sub_cen,Kusunupur,,20.43647,86.28578,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Bachharei,,20.43694,86.44313,Y,Rural,Public
Odisha,Balangir,Turekela,sub_cen,Dhamandanga,,20.43733,82.92413,Y,Rural,Public
Odisha,Cuttack,Dampada,sub_cen,Pathapur,,20.43759,85.65965,Y,Rural,Public
Odisha,Nuapada,Komna,sub_cen,Pendraban,,20.43783,82.6706,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Khajuripada,,20.43792,84.40578,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Manikunda,,20.4382,86.45797,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Basudevpur,,20.4386,85.4781,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Kalibiri,,20.43903,85.5052,Y,Rural,Public
Odisha,Cuttack,Baranga,sub_cen,Mundali,,20.43905,85.75115,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Gopalpur,,20.43965,85.88362,Y,Rural,Public
Odisha,Cuttack,SUBARNAPUR,sub_cen,Subarnapur,,20.4397,85.61228,Y,Rural,Public
Odisha,Cuttack,Baranga,sub_cen,Ramadaspur,,20.43984,85.78703,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Gatiroutpatana,,20.44012,85.96313,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Bandhakatia,,20.4402,86.20821,Y,Rural,Public
Odisha,Balangir,Turekela,sub_cen,Badbanki,,20.44075,82.73639,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Bijayanagar,,20.44092,86.61172,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Padamala,,20.44102,85.05758,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Khuntakata,,20.44103,85.40654,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Badakhambilo,,20.44118,85.29363,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Karamtala,,20.44129,83.25671,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Dimirikhole,,20.44155,84.42675,Y,Rural,Public
Odisha,Nuapada,Komna,sub_cen,Rajana,,20.44166,82.62878,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Maniabandha,,20.44172,85.43427,Y,Rural,Public
Odisha,Nayagarh,Gania,sub_cen,Badasilinga,,20.44209,84.79906,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Mnagar,,20.44257,86.43164,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Rajgarh,,20.44304,86.53835,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Subhadrapur,,20.44422,85.87518,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Abhimanpur,,20.44446,85.44307,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Deulipada,,20.44459,86.57086,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Barada,,20.44527,85.90537,Y,Rural,Public
Odisha,Cuttack,Baranga,sub_cen,Mundamuhan,,20.44547,85.8377,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Dutimendi,,20.44576,84.36878,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Kumbhari,,20.44658,83.28385,Y,Rural,Public
Odisha,Baudh,Kantamal,sub_cen,Masinagora,,20.44748,83.6879,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Nuapatna,,20.44771,85.46921,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Bindhanima,,20.44772,85.5043,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Tigiria,,20.44783,85.52027,Y,Rural,Public
Odisha,Balangir,Gudvela,sub_cen,Dahimal,,20.44802,83.52267,Y,Rural,Public
Odisha,Nayagarh,Gania,sub_cen,Rajingi,,20.44805,84.95605,Y,Rural,Public
Odisha,Nayagarh,Gania,sub_cen,Dankarisahi,,20.44826,84.99463,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Kendupatana,,20.44828,86.23125,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,LenduraBhagabanpur,,20.44846,86.15732,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Saintala,,20.45097,83.35157,Y,Rural,Public
Odisha,Baudh,Kantamal,sub_cen,Uma,,20.4515,83.71693,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Nukhapada,,20.45212,85.10996,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Tarat,,20.45246,86.25259,Y,Rural,Public
Odisha,Kandhamal,Phulbani,sub_cen,Talapada,,20.45303,84.23996,Y,Rural,Public
Odisha,Balangir,Muribahal,sub_cen,Chanabahal,,20.45306,83.00875,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Janardanpur,,20.45325,86.1283,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Arilo,,20.45331,85.80454,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,DBPur,,20.45395,86.38873,Y,Rural,Public
Odisha,Kendrapara,Kendrapara,sub_cen,Kalapada,,20.45399,86.43855,Y,Rural,Public
Odisha,Balangir,Gudvela,sub_cen,Bhuanpada,,20.454,83.54494,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Tarapada,,20.45436,86.67292,Y,Rural,Public
Odisha,Nuapada,Komna,sub_cen,Konabira,,20.45506,82.64809,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Karilopatna,,20.45562,86.36338,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Balipal,,20.45663,86.58499,Y,Rural,Public
Odisha,Kandhamal,Phiringia,sub_cen,Krandibali,,20.45683,83.93796,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Kasikiari,,20.45689,85.42687,Y,Rural,Public
Odisha,Balangir,Muribahal,sub_cen,Gudighat,,20.45693,83.05213,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Badathakan,,20.45697,86.19394,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Samara,,20.457,83.39166,Y,Rural,Public
Odisha,Kendrapara,Derabis,sub_cen,Harianka,,20.45788,86.30648,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Posta,,20.45852,86.49381,Y,Rural,Public
Odisha,Cuttack,Athagarh,sub_cen,Kandarpur,,20.45915,85.6631,Y,Rural,Public
Odisha,Balangir,Saintala,sub_cen,Budhabahal,,20.45919,83.41597,Y,Rural,Public
Odisha,Cuttack,Salepur,sub_cen,Pattapur,,20.45928,86.0345,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,LHH,,20.45959,85.92209,Y,Rural,Public
Odisha,Kendrapara,Derabis,sub_cen,Bamphu,,20.45963,86.28412,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Narasinghapur,,20.46084,85.0814,Y,Rural,Public
Odisha,Cuttack,SUBARNAPUR,sub_cen,Kantapahara,,20.46101,85.58168,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Gudari,,20.46109,84.27614,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Godibandha,,20.46169,85.18779,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Angulai,,20.46272,86.4684,Y,Rural,Public
Odisha,Cuttack,Salepur,sub_cen,Barabodia,,20.46365,85.99425,Y,Rural,Public
Odisha,Cuttack,Baramba,sub_cen,Kharada,,20.46391,85.40113,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Jalapoka,,20.46392,86.34464,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Praharajpur,,20.46394,85.88598,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Orta,,20.46404,86.56324,Y,Rural,Public
Odisha,Cuttack,Baranga,sub_cen,Arilo,,20.46485,85.79008,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Dutipada,,20.46503,84.33297,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Sankilo,,20.46508,86.22457,Y,Rural,Public
Odisha,Kendrapara,Kendrapara,sub_cen,Bagada,,20.46588,86.42388,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Sagar,,20.46593,85.13737,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Asureswar,,20.46622,86.2531,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Narua,,20.46689,86.15672,Y,Rural,Public
Odisha,Balangir,Gudvela,sub_cen,Nuapada,,20.46697,83.46543,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Puruna Tigiria,,20.46747,85.46997,Y,Rural,Public
Odisha,Balangir,Muribahal,sub_cen,Chalki,,20.4675,83.12462,Y,Rural,Public
Odisha,Cuttack,SUBARNAPUR,sub_cen,Ostia,,20.46812,85.62412,Y,Rural,Public
Odisha,Cuttack,Athagarh,sub_cen,Megha,,20.46844,85.70244,Y,Rural,Public
Odisha,Cuttack,Baranga,sub_cen,Naraj,,20.46897,85.76955,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Buhalo,,20.46933,86.17253,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Alara,,20.47036,85.11208,Y,Rural,Public
Odisha,Balangir,Turekela,sub_cen,Dumerchuan,,20.47049,82.88988,Y,Rural,Public
Odisha,Cuttack,Narsinghapur,sub_cen,Kokalaba,,20.47078,85.03765,Y,Rural,Public
Odisha,Kandhamal,Khajuripada,sub_cen,Billabadi,,20.47093,84.31044,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Badhi,,20.47107,86.63691,Y,Rural,Public
Odisha,Kandhamal,Phiringia,sub_cen,Gochhapada,,20.47123,84.00608,Y,Rural,Public
Odisha,Cuttack,Athagarh,sub_cen,Badbhumi,,20.47185,85.55782,Y,Rural,Public
Odisha,Kendrapara,Kendrapara,sub_cen,Narilo,,20.47343,86.36285,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Kosida,,20.47471,85.8719,Y,Rural,Public
Odisha,Kendrapara,Derabis,sub_cen,Danpur,,20.47554,86.30186,Y,Rural,Public
Odisha,Cuttack,Salepur,sub_cen,Padmapur,,20.47595,86.05906,Y,Rural,Public
Odisha,Kendrapara,Marsaghai,sub_cen,Kuhudi,,20.47675,86.48405,Y,Rural,Public
Odisha,Cuttack,Athagarh,sub_cen,Katikiasahi,,20.47721,85.72862,Y,Rural,Public
Odisha,Cuttack,Salepur,sub_cen,Salipur,,20.4773,86.09957,Y,Rural,Public
Odisha,Cuttack,Salepur,sub_cen,Gopinathpur,,20.47744,85.93973,Y,Rural,Public
Odisha,Balangir,Turekela,sub_cen,Chatuanka,,20.47877,82.93298,Y,Rural,Public
Odisha,Cuttack,Athagarh,sub_cen,Bentapada,,20.479,85.65202,Y,Rural,Public
Odisha,Cuttack,Tigiria,sub_cen,Panchagaon,,20.47912,85.53514,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Nischintakoili,,20.47916,86.18351,Y,Rural,Public
Odisha,Nayagarh,Gania,sub_cen,Chhamundia,,20.47962,84.93925,Y,Rural,Public
Odisha,Cuttack,Salepur,sub_cen,Betei,,20.47965,86.12188,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Gopapur,,20.47978,86.199,Y,Rural,Public
Odisha,Kendrapara,Mahakalapada,sub_cen,Kalatunga,,20.47994,86.68333,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Naiguan,,20.48042,86.26215,Y,Rural,Public
Odisha,Balangir,Turekela,sub_cen,Ghunesh,,20.48085,82.75133,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Kulia,,20.48089,86.13804,Y,Rural,Public
Odisha,Balangir,Turekela,sub_cen,Buromal,,20.48122,82.9631,Y,Rural,Public
Odisha,Kandhamal,Phulbani,sub_cen,Katringia,,20.48146,84.08476,Y,Rural,Public
Odisha,Cuttack,Salepur,sub_cen,Bahugram,,20.48158,86.01523,Y,Rural,Public
Odisha,Kendrapara,Pattamundai,sub_cen,Niginpur,,20.48171,86.5581,Y,Rural,Public
Odisha,Cuttack,Salepur,sub_cen,Bhatapara,,20.48216,86.04299,Y,Rural,Public
Odisha,Cuttack,Cuttack,sub_cen,Archil,,20.48233,85.85739,Y,Rural,Public
Odisha,Cuttack,Nischintakoil,sub_cen,Ainipur,,20.48236,86.24312,Y,Rural,Public
Odisha,Cuttack,SUBARNAPUR,sub_cen,Kadalibadi,,20.48239,85.60282,Y,Rural,Public
Odisha,Cuttack,Salepur,sub_cen,Lunahara,,20.48241,86.11426,Y,Rural,Public
Odisha,Balangir,Muribahal,sub_cen,Ichhapada,,20.48287,83.08431,Y,Rural,Public
Odisha,Kendrapara,Derabis,sub_cen,Ratadiha,,20.48337,86.32234,Y,Rural,Public
Odisha,Kendrapara,Derabis,sub_cen,Hatbanpur,,20.48344,86.34811,Y,Rural,Public
